benchmark_name,benchmark_id,image_path,answer,options,image_exists,patch_exists,is_valid,metric_type,file_id,prompt
tcga,TCGA-JY-A6FE-01Z-00-DX1,TCGA-JY-A6FE-01Z-00-DX1.svs,22,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,b62958a2-2e01-45c1-bead-529315539c22,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-KK-A6E6-01Z-00-DX1,TCGA-KK-A6E6-01Z-00-DX1.svs,20,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,a5bf2a83-4a00-4728-9fd1-a343823d2f6b,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-KM-8438-01Z-00-DX1,TCGA-KM-8438-01Z-00-DX1.svs,23,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,8e0a7189-10ef-4830-997f-bca955f9aec6,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-KN-8436-01Z-00-DX1,TCGA-KN-8436-01Z-00-DX1.svs,23,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,27fa38ff-d4a8-4149-a3bb-702cc81678b3,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-L9-A50W-01Z-00-DX1,TCGA-L9-A50W-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,06cabd4b-c045-413a-8674-36992d62ff2e,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-LL-A5YL-01Z-00-DX1,TCGA-LL-A5YL-01Z-00-DX1.svs,8,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,1e3d7e89-ee2c-46fd-8697-2e62886657fb,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-MH-A562-01Z-00-DX1,TCGA-MH-A562-01Z-00-DX1.svs,9,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,53eedc41-8059-4cc9-9045-8e3ef41c971a,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-MK-A4N6-01Z-00-DX1,TCGA-MK-A4N6-01Z-00-DX1.svs,15,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,6e478b35-034d-4539-8fa7-c6ae946983b3,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-MX-A666-01Z-00-DX1,TCGA-MX-A666-01Z-00-DX1.svs,16,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,c8833706-ff94-4196-ae78-9f8bb2a76fce,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-N1-A6IA-01Z-00-DX1,TCGA-N1-A6IA-01Z-00-DX1.svs,19,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,68b01e8a-867b-414b-9880-229ff805e872,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-N1-A6IA-01Z-00-DX2,TCGA-N1-A6IA-01Z-00-DX2.svs,19,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,18bc7b86-8718-4649-99c5-8a272a59d902,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-N5-A4RJ-01Z-00-DX1,TCGA-N5-A4RJ-01Z-00-DX1.svs,24,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,d2879ff7-fd22-4ff1-8135-d7cbdab863e8,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-NC-A5HM-01Z-00-DX1,TCGA-NC-A5HM-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,85711c45-5a79-4617-85a5-ea3424fa081d,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-NC-A5HR-01Z-00-DX1,TCGA-NC-A5HR-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,7544f41b-9c23-4a8f-902c-797b5e92fd23,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-O1-A52J-01Z-00-DX1,TCGA-O1-A52J-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,3f9a9c38-e726-47ec-82ce-f9f8bf77d25d,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-OL-A6VO-01Z-00-DX1,TCGA-OL-A6VO-01Z-00-DX1.svs,8,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,1090010a-c5b6-48d9-9fe8-0c798586096c,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-OR-A5JR-01Z-00-DX2,TCGA-OR-A5JR-01Z-00-DX2.svs,25,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,050d1c5d-08f9-49a6-ab70-3073b03e84d5,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-OR-A5JR-01Z-00-DX3,TCGA-OR-A5JR-01Z-00-DX3.svs,25,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,d86456be-24d1-4436-8cf4-8803315bd779,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-OR-A5JR-01Z-00-DX5,TCGA-OR-A5JR-01Z-00-DX5.svs,25,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,4c97fd9f-7197-4c58-8ab1-84a8d7f7ada0,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-OX-A56R-01Z-00-DX1,TCGA-OX-A56R-01Z-00-DX1.svs,1,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,4c5aea35-1d2d-4cbd-912b-d49246de2ef1,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
